REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,EENGGCPH2,EENG,1,2025,2.632
REGION1,EENGGCPH2,EENG,1,2026,2.632
REGION1,EENGGCPH2,EENG,1,2027,2.632
REGION1,EENGGCPH2,EENG,1,2028,2.632
REGION1,EENGGCPH2,EENG,1,2029,2.632
REGION1,EENGGCPH2,EENG,1,2030,2.632
REGION1,EENGGCPH2,EENG,1,2031,2.632
REGION1,EENGGCPH2,EENG,1,2032,2.632
REGION1,EENGGCPH2,EENG,1,2033,2.632
REGION1,EENGGCPH2,EENG,1,2034,2.632
REGION1,EENGGCPH2,EENG,1,2035,2.632
REGION1,EENGGCPH2,EENG,1,2036,2.632
REGION1,EENGGCPH2,EENG,1,2037,2.632
REGION1,EENGGCPH2,EENG,1,2038,2.632
REGION1,EENGGCPH2,EENG,1,2039,2.632
REGION1,EENGGCPH2,EENG,1,2040,2.632
REGION1,EENGGCPH2,EENG,1,2041,2.632
REGION1,EENGGCPH2,EENG,1,2042,2.632
REGION1,EENGGCPH2,EENG,1,2043,2.632
REGION1,EENGGCPH2,EENG,1,2044,2.632
REGION1,EENGGCPH2,EENG,1,2045,2.632
REGION1,EENGGCPH2,EENG,1,2046,2.632
REGION1,EENGGCPH2,EENG,1,2047,2.632
REGION1,EENGGCPH2,EENG,1,2048,2.632
REGION1,EENGGCPH2,EENG,1,2049,2.632
REGION1,EENGGCPH2,EENG,1,2050,2.632
REGION1,EENGGCPH2,EENG,1,2051,2.632
REGION1,EENGGCPH2,EENG,1,2052,2.632
REGION1,EENGGCPH2,EENG,1,2053,2.632
REGION1,EENGGCPH2,EENG,1,2054,2.632
REGION1,EENGGCPH2,EENG,1,2055,2.632
REGION1,EENGGCPH2,EENG,1,2056,2.632
REGION1,EENGGCPH2,EENG,1,2057,2.632
REGION1,EENGGCPH2,EENG,1,2058,2.632
REGION1,EENGGCPH2,EENG,1,2059,2.632
REGION1,EENGGCPH2,EENG,1,2060,2.632
REGION1,EENGGCPN2,EENG,1,2015,2.5
REGION1,EENGGCPN2,EENG,1,2016,2.5
REGION1,EENGGCPN2,EENG,1,2017,2.5
REGION1,EENGGCPN2,EENG,1,2018,2.5
REGION1,EENGGCPN2,EENG,1,2019,2.5
REGION1,EENGGCPN2,EENG,1,2020,2.5
REGION1,EENGGCPN2,EENG,1,2021,2.483
REGION1,EENGGCPN2,EENG,1,2022,2.465
REGION1,EENGGCPN2,EENG,1,2023,2.448
REGION1,EENGGCPN2,EENG,1,2024,2.43
REGION1,EENGGCPN2,EENG,1,2025,2.413
REGION1,EENGGCPN2,EENG,1,2026,2.395
REGION1,EENGGCPN2,EENG,1,2027,2.378
REGION1,EENGGCPN2,EENG,1,2028,2.36
REGION1,EENGGCPN2,EENG,1,2029,2.343
REGION1,EENGGCPN2,EENG,1,2030,2.326
REGION1,EENGGCPN2,EENG,1,2031,2.32
REGION1,EENGGCPN2,EENG,1,2032,2.315
REGION1,EENGGCPN2,EENG,1,2033,2.31
REGION1,EENGGCPN2,EENG,1,2034,2.304
REGION1,EENGGCPN2,EENG,1,2035,2.299
REGION1,EENGGCPN2,EENG,1,2036,2.294
REGION1,EENGGCPN2,EENG,1,2037,2.289
REGION1,EENGGCPN2,EENG,1,2038,2.283
REGION1,EENGGCPN2,EENG,1,2039,2.278
REGION1,EENGGCPN2,EENG,1,2040,2.273
REGION1,EENGGCPN2,EENG,1,2041,2.268
REGION1,EENGGCPN2,EENG,1,2042,2.263
REGION1,EENGGCPN2,EENG,1,2043,2.258
REGION1,EENGGCPN2,EENG,1,2044,2.253
REGION1,EENGGCPN2,EENG,1,2045,2.247
REGION1,EENGGCPN2,EENG,1,2046,2.242
REGION1,EENGGCPN2,EENG,1,2047,2.237
REGION1,EENGGCPN2,EENG,1,2048,2.232
REGION1,EENGGCPN2,EENG,1,2049,2.227
REGION1,EENGGCPN2,EENG,1,2050,2.222
REGION1,EENGGCPN2,EENG,1,2051,2.222
REGION1,EENGGCPN2,EENG,1,2052,2.222
REGION1,EENGGCPN2,EENG,1,2053,2.222
REGION1,EENGGCPN2,EENG,1,2054,2.222
REGION1,EENGGCPN2,EENG,1,2055,2.222
REGION1,EENGGCPN2,EENG,1,2056,2.222
REGION1,EENGGCPN2,EENG,1,2057,2.222
REGION1,EENGGCPN2,EENG,1,2058,2.222
REGION1,EENGGCPN2,EENG,1,2059,2.222
REGION1,EENGGCPN2,EENG,1,2060,2.222
REGION1,EENGHPFH1,EENG,1,2015,2.941
REGION1,EENGHPFH1,EENG,1,2016,2.941
REGION1,EENGHPFH1,EENG,1,2017,2.941
REGION1,EENGHPFH1,EENG,1,2018,2.941
REGION1,EENGHPFH1,EENG,1,2019,2.941
REGION1,EENGHPFH1,EENG,1,2020,2.941
REGION1,EENGHPFH1,EENG,1,2021,2.941
REGION1,EENGHPFH1,EENG,1,2022,2.941
REGION1,EENGHPFH1,EENG,1,2023,2.941
REGION1,EENGHPFH1,EENG,1,2024,2.941
REGION1,EENGHPFH1,EENG,1,2025,2.941
REGION1,EENGHPFH1,EENG,1,2026,2.941
REGION1,EENGHPFH1,EENG,1,2027,2.941
REGION1,EENGHPFH1,EENG,1,2028,2.941
REGION1,EENGHPFH1,EENG,1,2029,2.941
REGION1,EENGHPFH1,EENG,1,2030,2.941
REGION1,EENGHPFH1,EENG,1,2031,2.941
REGION1,EENGHPFH1,EENG,1,2032,2.941
REGION1,EENGHPFH1,EENG,1,2033,2.941
REGION1,EENGHPFH1,EENG,1,2034,2.941
REGION1,EENGHPFH1,EENG,1,2035,2.941
REGION1,EENGHPFH1,EENG,1,2036,2.941
REGION1,EENGHPFH1,EENG,1,2037,2.941
REGION1,EENGHPFH1,EENG,1,2038,2.941
REGION1,EENGHPFH1,EENG,1,2039,2.941
REGION1,EENGHPFH1,EENG,1,2040,2.941
REGION1,EENGHPFH1,EENG,1,2041,2.941
REGION1,EENGHPFH1,EENG,1,2042,2.941
REGION1,EENGHPFH1,EENG,1,2043,2.941
REGION1,EENGHPFH1,EENG,1,2044,2.941
REGION1,EENGHPFH1,EENG,1,2045,2.941
REGION1,EENGHPFH1,EENG,1,2046,2.941
REGION1,EENGHPFH1,EENG,1,2047,2.941
REGION1,EENGHPFH1,EENG,1,2048,2.941
REGION1,EENGHPFH1,EENG,1,2049,2.941
REGION1,EENGHPFH1,EENG,1,2050,2.941
REGION1,EENGHPFH1,EENG,1,2051,2.941
REGION1,EENGHPFH1,EENG,1,2052,2.941
REGION1,EENGHPFH1,EENG,1,2053,2.941
REGION1,EENGHPFH1,EENG,1,2054,2.941
REGION1,EENGHPFH1,EENG,1,2055,2.941
REGION1,EENGHPFH1,EENG,1,2056,2.941
REGION1,EENGHPFH1,EENG,1,2057,2.941
REGION1,EENGHPFH1,EENG,1,2058,2.941
REGION1,EENGHPFH1,EENG,1,2059,2.941
REGION1,EENGHPFH1,EENG,1,2060,2.941
REGION1,EENGHPPH2,EENG,1,2015,2.404
REGION1,EENGHPPH2,EENG,1,2016,2.404
REGION1,EENGHPPH2,EENG,1,2017,2.404
REGION1,EENGHPPH2,EENG,1,2018,2.404
REGION1,EENGHPPH2,EENG,1,2019,2.404
REGION1,EENGHPPH2,EENG,1,2020,2.404
REGION1,EENGHPPH2,EENG,1,2021,2.404
REGION1,EENGHPPH2,EENG,1,2022,2.404
REGION1,EENGHPPH2,EENG,1,2023,2.404
REGION1,EENGHPPH2,EENG,1,2024,2.404
REGION1,EENGHPPH2,EENG,1,2025,2.404
REGION1,EENGHPPH2,EENG,1,2026,2.404
REGION1,EENGHPPH2,EENG,1,2027,2.404
REGION1,EENGHPPH2,EENG,1,2028,2.404
REGION1,EENGHPPH2,EENG,1,2029,2.404
REGION1,EENGHPPH2,EENG,1,2030,2.404
REGION1,EENGHPPH2,EENG,1,2031,2.404
REGION1,EENGHPPH2,EENG,1,2032,2.404
REGION1,EENGHPPH2,EENG,1,2033,2.404
REGION1,EENGHPPH2,EENG,1,2034,2.404
REGION1,EENGHPPH2,EENG,1,2035,2.404
REGION1,EENGHPPH2,EENG,1,2036,2.404
REGION1,EENGHPPH2,EENG,1,2037,2.404
REGION1,EENGHPPH2,EENG,1,2038,2.404
REGION1,EENGHPPH2,EENG,1,2039,2.404
REGION1,EENGHPPH2,EENG,1,2040,2.404
REGION1,EENGHPPH2,EENG,1,2041,2.404
REGION1,EENGHPPH2,EENG,1,2042,2.404
REGION1,EENGHPPH2,EENG,1,2043,2.404
REGION1,EENGHPPH2,EENG,1,2044,2.404
REGION1,EENGHPPH2,EENG,1,2045,2.404
REGION1,EENGHPPH2,EENG,1,2046,2.404
REGION1,EENGHPPH2,EENG,1,2047,2.404
REGION1,EENGHPPH2,EENG,1,2048,2.404
REGION1,EENGHPPH2,EENG,1,2049,2.404
REGION1,EENGHPPH2,EENG,1,2050,2.404
REGION1,EENGHPPH2,EENG,1,2051,2.404
REGION1,EENGHPPH2,EENG,1,2052,2.404
REGION1,EENGHPPH2,EENG,1,2053,2.404
REGION1,EENGHPPH2,EENG,1,2054,2.404
REGION1,EENGHPPH2,EENG,1,2055,2.404
REGION1,EENGHPPH2,EENG,1,2056,2.404
REGION1,EENGHPPH2,EENG,1,2057,2.404
REGION1,EENGHPPH2,EENG,1,2058,2.404
REGION1,EENGHPPH2,EENG,1,2059,2.404
REGION1,EENGHPPH2,EENG,1,2060,2.404
REGION1,EENGSTPH2,EENG,1,2015,2.326
REGION1,EENGSTPH2,EENG,1,2016,2.326
REGION1,EENGSTPH2,EENG,1,2017,2.326
REGION1,EENGSTPH2,EENG,1,2018,2.326
REGION1,EENGSTPH2,EENG,1,2019,2.326
REGION1,EENGSTPH2,EENG,1,2020,2.326
REGION1,EENGSTPH2,EENG,1,2021,2.326
REGION1,EENGSTPH2,EENG,1,2022,2.326
REGION1,EENGSTPH2,EENG,1,2023,2.326
REGION1,EENGSTPH2,EENG,1,2024,2.326
REGION1,EENGSTPH2,EENG,1,2025,2.326
REGION1,EENGSTPH2,EENG,1,2026,2.326
REGION1,EENGSTPH2,EENG,1,2027,2.326
REGION1,EENGSTPH2,EENG,1,2028,2.326
REGION1,EENGSTPH2,EENG,1,2029,2.326
REGION1,EENGSTPH2,EENG,1,2030,2.326
REGION1,EENGSTPH2,EENG,1,2031,2.326
REGION1,EENGSTPH2,EENG,1,2032,2.326
REGION1,EENGSTPH2,EENG,1,2033,2.326
REGION1,EENGSTPH2,EENG,1,2034,2.326
REGION1,EENGSTPH2,EENG,1,2035,2.326
REGION1,EENGSTPH2,EENG,1,2036,2.326
REGION1,EENGSTPH2,EENG,1,2037,2.326
REGION1,EENGSTPH2,EENG,1,2038,2.326
REGION1,EENGSTPH2,EENG,1,2039,2.326
REGION1,EENGSTPH2,EENG,1,2040,2.326
REGION1,EENGSTPH2,EENG,1,2041,2.326
REGION1,EENGSTPH2,EENG,1,2042,2.326
REGION1,EENGSTPH2,EENG,1,2043,2.326
REGION1,EENGSTPH2,EENG,1,2044,2.326
REGION1,EENGSTPH2,EENG,1,2045,2.326
REGION1,EENGSTPH2,EENG,1,2046,2.326
REGION1,EENGSTPH2,EENG,1,2047,2.326
REGION1,EENGSTPH2,EENG,1,2048,2.326
REGION1,EENGSTPH2,EENG,1,2049,2.326
REGION1,EENGSTPH2,EENG,1,2050,2.326
REGION1,EENGSTPH2,EENG,1,2051,2.326
REGION1,EENGSTPH2,EENG,1,2052,2.326
REGION1,EENGSTPH2,EENG,1,2053,2.326
REGION1,EENGSTPH2,EENG,1,2054,2.326
REGION1,EENGSTPH2,EENG,1,2055,2.326
REGION1,EENGSTPH2,EENG,1,2056,2.326
REGION1,EENGSTPH2,EENG,1,2057,2.326
REGION1,EENGSTPH2,EENG,1,2058,2.326
REGION1,EENGSTPH2,EENG,1,2059,2.326
REGION1,EENGSTPH2,EENG,1,2060,2.326
REGION1,EEOIRFPH0,EEOI,1,2015,1
REGION1,EEOIRFPH0,EEOI,1,2016,1
REGION1,EEOIRFPH0,EEOI,1,2017,1
REGION1,EEOIRFPH0,EEOI,1,2018,1
REGION1,EEOIRFPH0,EEOI,1,2019,1
REGION1,EEOIRFPH0,EEOI,1,2020,1
REGION1,EEOIRFPH0,EEOI,1,2021,1
REGION1,EEOIRFPH0,EEOI,1,2022,1
REGION1,EEOIRFPH0,EEOI,1,2023,1
REGION1,EEOIRFPH0,EEOI,1,2024,1
REGION1,EEOIRFPH0,EEOI,1,2025,1
REGION1,EEOIRFPH0,EEOI,1,2026,1
REGION1,EEOIRFPH0,EEOI,1,2027,1
REGION1,EEOIRFPH0,EEOI,1,2028,1
REGION1,EEOIRFPH0,EEOI,1,2029,1
REGION1,EEOIRFPH0,EEOI,1,2030,1
REGION1,EEOIRFPH0,EEOI,1,2031,1
REGION1,EEOIRFPH0,EEOI,1,2032,1
REGION1,EEOIRFPH0,EEOI,1,2033,1
REGION1,EEOIRFPH0,EEOI,1,2034,1
REGION1,EEOIRFPH0,EEOI,1,2035,1
REGION1,EEOIRFPH0,EEOI,1,2036,1
REGION1,EEOIRFPH0,EEOI,1,2037,1
REGION1,EEOIRFPH0,EEOI,1,2038,1
REGION1,EEOIRFPH0,EEOI,1,2039,1
REGION1,EEOIRFPH0,EEOI,1,2040,1
REGION1,EEOIRFPH0,EEOI,1,2041,1
REGION1,EEOIRFPH0,EEOI,1,2042,1
REGION1,EEOIRFPH0,EEOI,1,2043,1
REGION1,EEOIRFPH0,EEOI,1,2044,1
REGION1,EEOIRFPH0,EEOI,1,2045,1
REGION1,EEOIRFPH0,EEOI,1,2046,1
REGION1,EEOIRFPH0,EEOI,1,2047,1
REGION1,EEOIRFPH0,EEOI,1,2048,1
REGION1,EEOIRFPH0,EEOI,1,2049,1
REGION1,EEOIRFPH0,EEOI,1,2050,1
REGION1,EEOIRFPH0,EEOI,1,2051,1
REGION1,EEOIRFPH0,EEOI,1,2052,1
REGION1,EEOIRFPH0,EEOI,1,2053,1
REGION1,EEOIRFPH0,EEOI,1,2054,1
REGION1,EEOIRFPH0,EEOI,1,2055,1
REGION1,EEOIRFPH0,EEOI,1,2056,1
REGION1,EEOIRFPH0,EEOI,1,2057,1
REGION1,EEOIRFPH0,EEOI,1,2058,1
REGION1,EEOIRFPH0,EEOI,1,2059,1
REGION1,EEOIRFPH0,EEOI,1,2060,1
REGION1,EEWSCHPH2,EEWS,1,2015,3.704
REGION1,EEWSCHPH2,EEWS,1,2016,3.608
REGION1,EEWSCHPH2,EEWS,1,2017,3.513
REGION1,EEWSCHPH2,EEWS,1,2018,3.417
REGION1,EEWSCHPH2,EEWS,1,2019,3.321
REGION1,EEWSCHPH2,EEWS,1,2020,3.226
REGION1,EEWSCHPH2,EEWS,1,2021,3.197
REGION1,EEWSCHPH2,EEWS,1,2022,3.169
REGION1,EEWSCHPH2,EEWS,1,2023,3.14
REGION1,EEWSCHPH2,EEWS,1,2024,3.112
REGION1,EEWSCHPH2,EEWS,1,2025,3.083
REGION1,EEWSCHPH2,EEWS,1,2026,3.055
REGION1,EEWSCHPH2,EEWS,1,2027,3.027
REGION1,EEWSCHPH2,EEWS,1,2028,2.998
REGION1,EEWSCHPH2,EEWS,1,2029,2.97
REGION1,EEWSCHPH2,EEWS,1,2030,2.941
REGION1,EEWSCHPH2,EEWS,1,2031,2.917
REGION1,EEWSCHPH2,EEWS,1,2032,2.893
REGION1,EEWSCHPH2,EEWS,1,2033,2.87
REGION1,EEWSCHPH2,EEWS,1,2034,2.846
REGION1,EEWSCHPH2,EEWS,1,2035,2.822
REGION1,EEWSCHPH2,EEWS,1,2036,2.798
REGION1,EEWSCHPH2,EEWS,1,2037,2.774
REGION1,EEWSCHPH2,EEWS,1,2038,2.75
REGION1,EEWSCHPH2,EEWS,1,2039,2.727
REGION1,EEWSCHPH2,EEWS,1,2040,2.703
REGION1,EEWSCHPH2,EEWS,1,2041,2.671
REGION1,EEWSCHPH2,EEWS,1,2042,2.638
REGION1,EEWSCHPH2,EEWS,1,2043,2.606
REGION1,EEWSCHPH2,EEWS,1,2044,2.574
REGION1,EEWSCHPH2,EEWS,1,2045,2.542
REGION1,EEWSCHPH2,EEWS,1,2046,2.51
REGION1,EEWSCHPH2,EEWS,1,2047,2.477
REGION1,EEWSCHPH2,EEWS,1,2048,2.445
REGION1,EEWSCHPH2,EEWS,1,2049,2.413
REGION1,EEWSCHPH2,EEWS,1,2050,2.381
REGION1,EEWSCHPH2,EEWS,1,2051,2.381
REGION1,EEWSCHPH2,EEWS,1,2052,2.381
REGION1,EEWSCHPH2,EEWS,1,2053,2.381
REGION1,EEWSCHPH2,EEWS,1,2054,2.381
REGION1,EEWSCHPH2,EEWS,1,2055,2.381
REGION1,EEWSCHPH2,EEWS,1,2056,2.381
REGION1,EEWSCHPH2,EEWS,1,2057,2.381
REGION1,EEWSCHPH2,EEWS,1,2058,2.381
REGION1,EEWSCHPH2,EEWS,1,2059,2.381
REGION1,EEWSCHPH2,EEWS,1,2060,2.381
REGION1,EEWSSTPH1,EEWS,1,2015,2.941
REGION1,EEWSSTPH1,EEWS,1,2016,2.924
REGION1,EEWSSTPH1,EEWS,1,2017,2.908
REGION1,EEWSSTPH1,EEWS,1,2018,2.891
REGION1,EEWSSTPH1,EEWS,1,2019,2.874
REGION1,EEWSSTPH1,EEWS,1,2020,2.857
REGION1,EEWSSTPH1,EEWS,1,2021,2.849
REGION1,EEWSSTPH1,EEWS,1,2022,2.841
REGION1,EEWSSTPH1,EEWS,1,2023,2.833
REGION1,EEWSSTPH1,EEWS,1,2024,2.825
REGION1,EEWSSTPH1,EEWS,1,2025,2.817
REGION1,EEWSSTPH1,EEWS,1,2026,2.81
REGION1,EEWSSTPH1,EEWS,1,2027,2.802
REGION1,EEWSSTPH1,EEWS,1,2028,2.794
REGION1,EEWSSTPH1,EEWS,1,2029,2.786
REGION1,EEWSSTPH1,EEWS,1,2030,2.778
REGION1,EEWSSTPH1,EEWS,1,2031,2.763
REGION1,EEWSSTPH1,EEWS,1,2032,2.749
REGION1,EEWSSTPH1,EEWS,1,2033,2.734
REGION1,EEWSSTPH1,EEWS,1,2034,2.719
REGION1,EEWSSTPH1,EEWS,1,2035,2.705
REGION1,EEWSSTPH1,EEWS,1,2036,2.69
REGION1,EEWSSTPH1,EEWS,1,2037,2.675
REGION1,EEWSSTPH1,EEWS,1,2038,2.661
REGION1,EEWSSTPH1,EEWS,1,2039,2.646
REGION1,EEWSSTPH1,EEWS,1,2040,2.632
REGION1,EEWSSTPH1,EEWS,1,2041,2.632
REGION1,EEWSSTPH1,EEWS,1,2042,2.632
REGION1,EEWSSTPH1,EEWS,1,2043,2.632
REGION1,EEWSSTPH1,EEWS,1,2044,2.632
REGION1,EEWSSTPH1,EEWS,1,2045,2.632
REGION1,EEWSSTPH1,EEWS,1,2046,2.632
REGION1,EEWSSTPH1,EEWS,1,2047,2.632
REGION1,EEWSSTPH1,EEWS,1,2048,2.632
REGION1,EEWSSTPH1,EEWS,1,2049,2.632
REGION1,EEWSSTPH1,EEWS,1,2050,2.632
REGION1,EEWSSTPH1,EEWS,1,2051,2.632
REGION1,EEWSSTPH1,EEWS,1,2052,2.632
REGION1,EEWSSTPH1,EEWS,1,2053,2.632
REGION1,EEWSSTPH1,EEWS,1,2054,2.632
REGION1,EEWSSTPH1,EEWS,1,2055,2.632
REGION1,EEWSSTPH1,EEWS,1,2056,2.632
REGION1,EEWSSTPH1,EEWS,1,2057,2.632
REGION1,EEWSSTPH1,EEWS,1,2058,2.632
REGION1,EEWSSTPH1,EEWS,1,2059,2.632
REGION1,EEWSSTPH1,EEWS,1,2060,2.632
REGION1,FIBFHPFH1,FIBF,1,2015,1.538
REGION1,FIBFHPFH1,FIBF,1,2016,1.538
REGION1,FIBFHPFH1,FIBF,1,2017,1.538
REGION1,FIBFHPFH1,FIBF,1,2018,1.538
REGION1,FIBFHPFH1,FIBF,1,2019,1.538
REGION1,FIBFHPFH1,FIBF,1,2020,1.538
REGION1,FIBFHPFH1,FIBF,1,2021,1.538
